id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
811f96f1-ebe7-44ef-805c-896c1515b690,Davi Miguel Martins,1952-05-02,993.367.585-88,53574262,Sá de Teixeira,PI,Brasil,F,+55 71 1176-0582,99336758588@exemplo.com.br,2024-10-05
c79b38c4-de3a-4dc9-9325-5a24161911aa,Rael Moura,1976-03-16,085.796.289-03,13221239,da Mota Paulista,RN,Brasil,F,81 2427 5166,08579628903@exemplo.com.br,2024-01-31
20303c35-03b2-4702-84d2-d5ac04a5b78f,Nicole Gomes,1983-08-02,927.285.798-38,18081-889,Azevedo,PA,Brasil,M,0300 378 6786,92728579838@exemplo.com.br,2025-01-18
c1ab33d9-0217-4de6-8a60-1a61aa1b679c,Sr. Isaac Silva,1973-01-02,751.379.993-66,52117-945,Costela de da Mata,AM,Brasil,M,21 7267 9958,75137999366@exemplo.com.br,2025-03-19
15825fce-fb69-492b-aa3e-79ba1e8a6257,Manuela Alves,1946-08-21,994.763.276-79,21034-613,Azevedo,RJ,Brasil,F,(011) 1474 5252,99476327679@exemplo.com.br,2025-04-18
38613b9a-e6bf-4780-8ced-53889192c852,Nina Leão,1965-12-09,973.486.640-19,54809-343,Fogaça,CE,Brasil,F,+55 (051) 9492 0332,97348664019@exemplo.com.br,2024-03-07
9d00d2c8-55ea-4e51-aac4-2c2aaae30c96,Alana Pimenta,1949-01-26,518.957.311-98,31797-479,da Rosa,AL,Brasil,M,31 3968-1819,51895731198@exemplo.com.br,2024-11-03
fb930eeb-c977-4252-9536-899c766c5679,Davi Miguel Rios,1935-08-05,386.151.109-63,35203-202,Rios,RJ,Brasil,F,+55 21 1580-6050,38615110963@exemplo.com.br,2025-08-08
934b47b3-3b05-4515-80a9-91d55cc9da39,Maysa Marques,1942-04-08,610.636.145-44,26982-189,Brito,RJ,Brasil,M,+55 31 0214 6949,61063614544@exemplo.com.br,2024-08-16
c3bd744a-5cdd-4726-b943-5548f507d3d2,João Vitor Machado,1977-11-06,092.113.069-72,02023-726,Moreira Paulista,MG,Brasil,F,0900-149-7023,09211306972@exemplo.com.br,2024-08-28
3da44f01-a033-448f-b491-ab59053d6505,João Sá,1966-08-11,739.717.923-23,58251-258,Brito Alegre,AC,Brasil,M,11 6502-0433,73971792323@exemplo.com.br,2025-09-16
4e2c445c-e793-4c2e-ab35-67b67068e4f0,Eduarda Marques,1943-11-13,495.408.997-71,55584-808,Fonseca de Goiás,MS,Brasil,F,21 5072 9309,49540899771@exemplo.com.br,2024-06-12
0ed2b036-4330-413a-a4b2-bc93a03a1d39,Enzo Gabriel Castro,1984-03-19,191.157.344-08,45469814,Silva,AP,Brasil,M,21 6596-8363,19115734408@exemplo.com.br,2025-05-25
c02be0eb-e1f7-4487-8f78-7b6c8397d69d,Dr. Benicio Rodrigues,1940-11-06,486.774.048-64,06605-911,da Costa de Moreira,PR,Brasil,M,+55 71 9543 9864,48677404864@exemplo.com.br,2024-10-28
ca9fe0db-02fc-463c-b21b-b84ef69ec8ea,Maria Helena Santos,2000-05-02,009.669.064-45,70455183,Leão de Goiás,MA,Brasil,F,+55 41 1972 6389,00966906445@exemplo.com.br,2024-06-18
ec2dfc64-6bdd-4a20-a496-5b88ae4f90b9,Samuel Barbosa,2002-07-20,154.773.418-71,61175-849,Novaes da Mata,RJ,Brasil,M,(061) 9649 4475,15477341871@exemplo.com.br,2025-08-09
fd0a5dff-48f9-426c-9488-9d97f51495a3,Sarah Macedo,1997-09-02,229.590.387-96,76799-365,Moraes dos Dourados,PI,Brasil,F,31 1082 8474,22959038796@exemplo.com.br,2023-12-18
14d129a7-eeba-4253-b250-ff4a15e623b4,Benjamim Vasconcelos,1984-02-06,080.063.296-69,49406-742,Barros,CE,Brasil,M,+55 (061) 6220 7969,08006329669@exemplo.com.br,2024-11-04
651b4b02-c06e-4330-ac8d-4b4643c6daf2,Dra. Mariah Borges,1939-01-09,480.088.952-22,21058187,Fogaça,PE,Brasil,F,+55 (071) 3533 5255,48008895222@exemplo.com.br,2024-07-05
0949361b-7895-4b1a-88b1-9346c5a51ead,Benjamin Novaes,1942-11-30,930.844.444-48,21831136,Guerra,RR,Brasil,M,0800 943 7043,93084444448@exemplo.com.br,2025-08-27
7007c181-ffb7-4b03-b297-d161249a140c,Sr. Luigi da Luz,1954-10-25,781.468.936-93,25483-571,Teixeira,MT,Brasil,M,(061) 0528-2786,78146893693@exemplo.com.br,2024-10-07
7016ff02-3d38-47b7-8c04-eec63bda3093,Isaac Aparecida,1992-01-17,629.882.752-61,23697-443,Freitas,PA,Brasil,M,(071) 4178-9941,62988275261@exemplo.com.br,2024-03-17
77e3d16b-2eff-496b-9b1a-81f723651c3a,Bento Oliveira,2002-07-25,897.373.543-99,05197876,Silva de Viana,RS,Brasil,F,84 5246-1812,89737354399@exemplo.com.br,2025-08-25
38811f90-5780-4a32-a13c-fbe410224f2d,Amanda Rios,1951-06-27,948.243.890-71,66294-602,Silva de Minas,PA,Brasil,F,+55 (011) 2318 4616,94824389071@exemplo.com.br,2024-02-26
986e09dc-dd33-481c-8437-ef0b0e9933db,Arthur Moraes,1998-11-05,062.943.969-75,19359-173,Rezende,MT,Brasil,M,(071) 8988 7420,06294396975@exemplo.com.br,2024-07-14
255febc8-dd16-4500-9ca7-5feca6c74974,Maria Luísa Moura,1943-02-07,309.177.576-51,34965749,Cassiano da Mata,GO,Brasil,M,84 0379 8695,30917757651@exemplo.com.br,2025-05-22
10cb6fc1-f67a-4569-92df-9935138b7bfa,Maria Luiza Pacheco,1981-09-04,967.780.363-42,50716-766,Montenegro,MS,Brasil,F,11 3975-6937,96778036342@exemplo.com.br,2024-05-20
35d8c38f-920c-4e71-aae3-cf4ac67c6b37,Manuella Sá,2000-04-07,538.088.640-49,71995-866,Brito Paulista,DF,Brasil,F,+55 71 0680 6166,53808864049@exemplo.com.br,2024-04-16
766f407f-779f-4272-aaa0-909b12bb3820,Miguel Farias,1959-02-01,050.096.795-34,14559-221,Monteiro,DF,Brasil,M,+55 (084) 4626-7186,05009679534@exemplo.com.br,2024-03-17
62e848bf-f4f9-46ad-94cc-67fc75f84c74,Théo Novaes,1936-09-24,681.678.135-05,45335-036,da Paz,SE,Brasil,F,+55 (051) 0481-3013,68167813505@exemplo.com.br,2025-08-24
7aa1c1ae-fbb3-4f19-b9ba-b8e003fc3a23,Brayan Gomes,1957-06-25,175.235.259-97,49542794,Moreira,MG,Brasil,M,21 5273 7480,17523525997@exemplo.com.br,2024-10-15
e9fd57f6-584a-4c3e-b297-50de2f55b5ea,Maria Luísa Farias,1964-06-03,098.265.375-94,42628-102,Câmara do Galho,SC,Brasil,M,+55 (061) 8088-1500,09826537594@exemplo.com.br,2024-01-28
b8f7cb37-a875-48a2-b453-a65cd334c90d,Lunna Melo,1935-01-30,708.644.876-32,48966866,Correia,BA,Brasil,M,61 6183 8735,70864487632@exemplo.com.br,2025-05-14
898f0f5b-1d9e-403a-bda7-402775c06d38,Luara Machado,1960-05-14,601.571.488-84,95144358,Fernandes,SC,Brasil,M,(021) 2831-0766,60157148884@exemplo.com.br,2024-04-11
70e7d238-8f5c-4586-8424-028a9785c27f,Stephany Pires,1950-05-08,939.348.332-83,32707-098,Pereira,MG,Brasil,M,+55 (081) 8275-4518,93934833283@exemplo.com.br,2024-08-05
26a83d39-7269-4580-8341-8f118987984c,Sarah Guerra,1953-01-11,718.196.963-94,07666-923,Teixeira,MS,Brasil,M,71 8419-9230,71819696394@exemplo.com.br,2025-06-12
55f114fc-3623-4bc9-b765-21311d8d3214,Bianca Fernandes,1944-06-28,042.452.402-19,64413196,Araújo,ES,Brasil,M,+55 31 6536 4255,04245240219@exemplo.com.br,2025-06-15
821b7698-95d2-440c-b2a8-8165281583cb,Julia Dias,1936-12-07,301.450.044-44,41779-499,Moraes Paulista,RS,Brasil,M,(081) 6023 9709,30145004444@exemplo.com.br,2025-06-14
b4bad600-e2fa-487f-851e-63260f40c140,José Mendonça,1975-01-28,863.121.746-27,43112824,Pereira do Campo,TO,Brasil,M,21 9223-0044,86312174627@exemplo.com.br,2025-06-11
fa130b7d-1c84-4dfe-981f-7c3a0097f108,Stephany Leão,1971-02-24,039.124.302-22,30531251,Monteiro da Mata,MT,Brasil,M,(071) 1640 0990,03912430222@exemplo.com.br,2024-02-25
726b8d83-fffa-46ea-9fd6-3c1489278d56,Dr. Liam Andrade,1970-06-02,771.876.664-59,00199306,Almeida de Minas,RS,Brasil,F,(084) 4238-4121,77187666459@exemplo.com.br,2025-02-21
b82a6af5-c702-4499-b50b-fc5a2108d0a5,Isabella da Paz,1968-07-18,041.085.523-60,68460-737,Cunha,MA,Brasil,M,+55 (051) 0695-4220,04108552360@exemplo.com.br,2024-01-29
54c90591-c09a-4993-b36c-7b14a74d44d1,Asafe Leão,1972-10-10,155.778.887-96,30503598,Siqueira,AL,Brasil,M,21 3318 2154,15577888796@exemplo.com.br,2023-10-28
c156e390-9fdb-4343-a798-4e4f7607b0ac,Milena Montenegro,1971-10-15,688.587.883-76,47925-062,Viana do Amparo,SP,Brasil,F,+55 (061) 4911-8589,68858788376@exemplo.com.br,2025-07-26
9ce6b856-7f05-498f-a357-031324e3dcc8,José Miguel Viana,1951-05-07,950.771.600-58,09142645,Sales Alegre,MA,Brasil,M,+55 31 1849-1265,95077160058@exemplo.com.br,2025-03-01
1ff94765-d291-458f-b900-707f98c5d622,Léo Pastor,1995-05-09,216.161.570-49,98640945,Leão de Moura,PA,Brasil,M,71 4558-7000,21616157049@exemplo.com.br,2025-05-07
d0a897f6-f785-42d3-aa46-f68acfb04306,Sabrina Pereira,1953-06-01,951.810.769-62,79952-390,Pires,PI,Brasil,F,51 7503 3635,95181076962@exemplo.com.br,2023-09-23
da0f0c53-3843-4eb2-8533-eb705ae880f2,José Miguel Sampaio,1952-03-26,101.978.493-38,91978-689,Monteiro da Mata,AM,Brasil,F,+55 81 1856 2956,10197849338@exemplo.com.br,2024-10-10
4ae00f44-9534-46ca-9774-711d79243d94,Vitória Camargo,1973-02-26,175.153.488-74,41053-979,da Rocha,RN,Brasil,F,+55 (031) 7789-9829,17515348874@exemplo.com.br,2023-12-03
3e415b5c-e1a6-4072-968f-c9ad7ff4344f,Esther Marques,1993-12-16,116.850.112-67,13917-619,Cardoso dos Dourados,AM,Brasil,M,(011) 9008 9678,11685011267@exemplo.com.br,2024-04-13
bade4d54-2a32-4363-818a-bae6bf289010,Theodoro da Paz,1938-08-17,445.509.994-47,60457-455,Oliveira,AL,Brasil,F,+55 (084) 9995 8714,44550999447@exemplo.com.br,2025-04-13
a861828c-4eb0-4706-8e8a-9a79cd85f8b9,Ian Gonçalves,2006-08-04,153.402.531-63,40438842,Mendes Grande,PB,Brasil,M,(084) 1949 1953,15340253163@exemplo.com.br,2025-08-14
237de330-ca2f-4fc0-83c7-bab4568d8847,Dr. Yuri Correia,1971-04-02,444.031.955-54,49075-149,Martins da Prata,AM,Brasil,M,(011) 2473-5761,44403195554@exemplo.com.br,2023-10-01
ad2e3430-a0d9-4656-8985-de6544659c87,Bernardo das Neves,1951-07-23,541.081.484-06,95354-829,da Mota,RR,Brasil,F,+55 (051) 8472-7995,54108148406@exemplo.com.br,2023-12-29
04a154ac-331c-4a82-ba82-59e32eb7c29f,Larissa Macedo,1997-07-27,463.321.892-67,83877-452,Melo da Mata,MS,Brasil,F,+55 84 7405 6836,46332189267@exemplo.com.br,2024-09-11
5adf3453-b768-4b2d-ad1e-4d34c638130c,Dr. Emanuel das Neves,1983-01-05,442.745.195-50,44790-704,Rezende,AC,Brasil,F,(031) 5538 2809,44274519550@exemplo.com.br,2024-07-27
42908d11-7b71-4023-bfe4-cd26ada805b6,Caleb Nunes,1996-04-05,194.038.042-50,08879-705,Nunes das Pedras,SE,Brasil,F,(021) 2061-7557,19403804250@exemplo.com.br,2024-04-06
a09ca281-993c-4f47-a0b9-93e0ad4e8c48,Sra. Amanda Cavalcanti,1958-06-03,056.716.695-02,36764-471,Silveira,DF,Brasil,M,0300-260-6699,05671669502@exemplo.com.br,2024-08-27
062074fb-204b-48f8-8390-49751e03cbc3,Isadora Peixoto,1942-10-17,484.525.022-29,59374282,Sales do Sul,PE,Brasil,F,+55 41 3706-5230,48452502229@exemplo.com.br,2024-08-21
961d604b-ef12-4d95-912e-2bf40141197e,Rafaela Nunes,1978-12-30,152.592.601-88,37020-723,Fonseca,AL,Brasil,M,0500 690 7477,15259260188@exemplo.com.br,2024-07-06
27790530-2020-4c1b-b04f-8f9f3bd901c4,Davi Lucca Pimenta,1956-03-02,071.186.567-54,02274655,Fernandes,AP,Brasil,F,+55 (011) 0995-7774,07118656754@exemplo.com.br,2024-12-27
0c8b77b1-32ac-4b96-a41a-a7efeaf8db4a,Rafael da Costa,1939-11-04,095.744.496-63,01114394,Aragão de Brito,RN,Brasil,F,+55 51 8362 8563,09574449663@exemplo.com.br,2024-06-30
9ef3c107-74e1-4f60-a17f-f83dd6111f95,Vicente Jesus,1969-04-24,178.735.256-50,11297-581,Costa,SP,Brasil,M,+55 (071) 7896 6944,17873525650@exemplo.com.br,2025-08-18
972c5c33-ff41-4a32-a02f-c2cb9b4c8e56,Vitor Gabriel Machado,2001-09-14,894.422.732-22,70537563,Camargo,PA,Brasil,M,(081) 8670-8520,89442273222@exemplo.com.br,2025-02-21
f435034c-0605-49d1-91b3-d575f8fae1a9,Paulo Duarte,1991-01-28,462.359.797-80,43572-681,Siqueira da Serra,DF,Brasil,M,+55 (071) 8542-5879,46235979780@exemplo.com.br,2024-09-24
3e82ef03-be74-415d-a6cf-e9f7dcdb1f2f,Eduardo Pacheco,2000-02-28,698.773.896-72,03200-017,Freitas,ES,Brasil,M,81 2813 3470,69877389672@exemplo.com.br,2025-05-13
b77f60d5-da7e-4248-8248-9f74aea4f051,Sra. Ana Beatriz Pacheco,1965-04-07,130.412.187-18,91905-626,Lopes das Flores,BA,Brasil,F,(021) 8211-1710,13041218718@exemplo.com.br,2025-01-09
e1c644a1-3581-410c-9494-0a980b599a0e,Elisa Cavalcanti,1992-10-11,105.892.598-87,50699451,Machado de Minas,TO,Brasil,M,+55 (051) 0965-6403,10589259887@exemplo.com.br,2024-05-28
2a89f4e8-6249-428a-a98e-3e236defd16a,Isabella Abreu,1942-04-29,197.649.723-21,80270170,Montenegro do Oeste,RJ,Brasil,M,71 2919-3456,19764972321@exemplo.com.br,2024-10-28
fe92879c-c69d-4a7a-837d-21a5a4fa06d7,Mateus Vargas,1990-09-26,790.141.914-30,28233-095,Pereira do Oeste,SC,Brasil,F,+55 (084) 6573-1751,79014191430@exemplo.com.br,2024-08-30
5663afc4-5d8f-4873-9367-762996c29632,Dr. Dante da Conceição,1944-05-23,390.438.343-28,22057633,da Cunha das Pedras,AC,Brasil,M,+55 (031) 1732-0903,39043834328@exemplo.com.br,2025-05-31
d826d400-a2e0-42d8-bb41-e634d28f96a5,Noah Oliveira,1964-01-18,320.255.710-67,14612-400,Duarte Alegre,AL,Brasil,F,(071) 8250-6028,32025571067@exemplo.com.br,2024-07-16
ebf68e06-c161-4ace-bf98-210df4b45818,Sr. João Pedro Aparecida,1975-08-06,437.882.298-43,85197-612,Cassiano,PA,Brasil,F,0800-603-6895,43788229843@exemplo.com.br,2024-06-11
de716942-78b5-4c0f-ae3e-4ffa80b8cc45,Ryan da Conceição,1951-01-01,916.589.387-18,86996-627,Freitas,TO,Brasil,M,0800-128-9083,91658938718@exemplo.com.br,2025-04-09
c63e3b0a-989b-433e-823d-bdaeb4927293,Ana Cecília Jesus,1972-08-21,826.332.274-23,19803-573,Garcia,AL,Brasil,M,+55 11 7342 6453,82633227423@exemplo.com.br,2024-08-19
5c961dde-59cd-4a25-ac7d-a76e52ba6185,Laís Pacheco,2002-04-11,885.530.253-62,58410-897,Cavalcante de Minas,AL,Brasil,F,+55 21 2794-1221,88553025362@exemplo.com.br,2023-12-25
b912ed9a-2353-4f87-b31c-df55c240f136,Dr. Lucas Gabriel Marques,1936-09-02,693.873.562-65,25421-287,Melo,PB,Brasil,F,+55 (084) 9430-9410,69387356265@exemplo.com.br,2025-05-22
71c03cc6-4a30-458d-98aa-ad34f8cad052,Gustavo Rezende,1999-01-16,817.994.386-67,79956849,Montenegro,GO,Brasil,F,(071) 3588 0970,81799438667@exemplo.com.br,2025-02-06
a864ccfe-bbe0-4032-82a2-6c3937c4c753,Arthur Souza,1943-12-25,645.454.717-83,64225-813,Rocha,PI,Brasil,M,(051) 0886-0656,64545471783@exemplo.com.br,2023-09-22
e8a5b74f-df26-4e38-98be-8c0a8d01c434,Srta. Hadassa Barbosa,1949-03-01,401.563.001-16,01126-841,Abreu de Pires,RN,Brasil,M,(011) 6818 6046,40156300116@exemplo.com.br,2024-09-06
bcd58c16-bad6-46c9-a16a-9a8c414bbcfe,Emilly Monteiro,1945-12-20,477.121.440-68,13136776,Abreu,TO,Brasil,F,(021) 8694-7440,47712144068@exemplo.com.br,2025-05-23
12f48708-1d7d-42ab-8d95-7bf340290b13,Emanuella Freitas,1937-03-03,758.704.886-04,89834-652,Siqueira do Campo,MG,Brasil,F,81 6336 2098,75870488604@exemplo.com.br,2023-10-26
2307f695-ffd6-4657-b87e-9bc6351c1c60,Arthur Rocha,1979-07-06,895.121.899-50,42633-814,Fernandes do Campo,AP,Brasil,F,0900-441-8652,89512189950@exemplo.com.br,2024-12-19
fb6b9868-cbf0-480e-a096-6545313b3377,Dr. Léo Moura,1985-08-08,955.656.843-75,28603160,Lopes da Serra,TO,Brasil,M,41 4448 3060,95565684375@exemplo.com.br,2025-02-07
9c199fb1-e508-40ee-b65c-e007b9007d35,Dra. Sophie Martins,1961-07-21,324.065.601-39,93152269,Moura,AL,Brasil,F,+55 41 1060 6011,32406560139@exemplo.com.br,2023-11-28
708ce656-ec66-403e-abbb-ff39d5612ab4,Bernardo Souza,2005-08-09,255.660.141-91,45598970,da Rocha,AP,Brasil,F,+55 (081) 4362-6701,25566014191@exemplo.com.br,2024-05-19
d4eb85af-c4f1-4b9f-9df4-dacac821e0ba,Sr. Vitor Gabriel Brito,1959-08-07,424.203.692-09,17310-562,Mendonça de Nogueira,PR,Brasil,M,(051) 2955 5984,42420369209@exemplo.com.br,2024-05-25
f86e2484-49cd-4efd-bdd7-444cb31fb9ab,Emanuelly Castro,1986-02-17,496.820.167-34,03512905,Siqueira,CE,Brasil,F,(071) 5120-5224,49682016734@exemplo.com.br,2024-06-24
265a6a0b-2479-4e7d-8c58-4ebeec4c85d9,Sophie da Costa,1987-12-02,178.178.908-86,07074639,da Mota,AC,Brasil,M,61 8921-2327,17817890886@exemplo.com.br,2023-09-26
39f206cf-84db-4b85-8b91-479710691f5e,Vitor Gabriel Andrade,1965-11-22,925.705.098-32,66484-226,Leão do Galho,CE,Brasil,M,+55 21 8745-1468,92570509832@exemplo.com.br,2024-10-30
25dcd089-f3db-4c01-9501-c1194ba8ea48,Henry Macedo,1938-10-31,870.152.482-20,00989-956,Marques,AL,Brasil,F,+55 51 3502 1708,87015248220@exemplo.com.br,2024-09-10
90deb462-25f3-457a-a8f3-418e6b16252a,Melissa Moraes,1974-10-01,241.505.428-25,75806-811,Jesus,MS,Brasil,M,(084) 2400-4372,24150542825@exemplo.com.br,2024-06-12
87a9b6da-06e5-444f-b7d5-972ff476d983,Mateus Castro,1947-09-24,614.517.299-45,68129323,Rocha das Pedras,ES,Brasil,M,(071) 9607 3641,61451729945@exemplo.com.br,2024-12-05
14fd20c1-d450-4196-813d-fc13382c4ad1,Caio Sousa,1978-02-13,543.351.179-35,18728-997,Albuquerque,MG,Brasil,F,0800 127 9773,54335117935@exemplo.com.br,2024-06-28
693bfd8c-5c1b-49d9-b416-8d0c151eff63,Sr. Carlos Eduardo Peixoto,1960-12-16,725.031.159-09,86208-913,Ferreira,CE,Brasil,F,+55 (031) 6870 7309,72503115909@exemplo.com.br,2024-12-25
c6c030d3-365d-4e97-aad3-5c5235413f6b,Apollo Peixoto,1936-02-18,025.790.554-94,69484244,Novais de Alves,CE,Brasil,M,11 9603 8196,02579055494@exemplo.com.br,2024-12-12
295c9c65-a90b-441c-aaa8-6d3371762987,Aurora Nogueira,1970-04-19,959.169.879-78,01080443,Viana Verde,MG,Brasil,F,21 5224-2287,95916987978@exemplo.com.br,2024-05-09
538509d8-9cdb-4439-911f-f654416e5d3a,Henry Sá,1984-06-04,151.588.357-10,34299-500,Barbosa,RN,Brasil,M,(071) 3795-8909,15158835710@exemplo.com.br,2025-08-11
136fbe4b-2acd-4e34-8736-e28101d9cdb9,Henry Gabriel Mendes,1965-03-11,296.035.037-68,04314155,da Rocha de Minas,MT,Brasil,M,+55 51 4731 1415,29603503768@exemplo.com.br,2024-06-06
3e35d4b2-8c31-4ac8-9cf2-0de53c307939,Antônio Sampaio,1939-02-18,410.735.323-12,78000081,Aragão da Praia,SE,Brasil,F,41 5700 4080,41073532312@exemplo.com.br,2023-12-10
0729840d-4137-47e8-8b77-9e2d4517eb36,Yasmin Sousa,1988-03-16,074.654.969-64,24893-548,Barros,MS,Brasil,M,+55 31 4021-8750,07465496964@exemplo.com.br,2024-08-20
6b15d9a0-ddd8-4765-8c40-06cad863f060,Dr. Levi Leão,1976-02-18,403.812.174-60,26141039,Silveira dos Dourados,PI,Brasil,F,81 2307-1851,40381217460@exemplo.com.br,2025-06-13
88c24748-9f4c-4778-9ce8-d6e941b17e8f,Pedro Henrique Fonseca,1974-11-28,754.715.837-61,32581368,Correia,PI,Brasil,F,31 4988-8056,75471583761@exemplo.com.br,2025-09-07
503cc2ac-bc70-42a1-aec1-f9cdac65bb96,Isis da Costa,1983-11-04,320.476.499-76,29719746,Montenegro de da Conceição,RJ,Brasil,M,+55 (041) 8364 6464,32047649976@exemplo.com.br,2025-06-23
007036c7-bf59-43fd-9439-0ebd42c377d7,Marcela Leão,1963-05-01,140.340.156-69,80406534,Lopes,AL,Brasil,F,+55 84 0617-0902,14034015669@exemplo.com.br,2025-08-04
de9fe031-459a-45bf-a3d8-79168f3c76d3,Mariana Farias,1947-02-10,748.562.189-05,39044589,Caldeira,SE,Brasil,F,+55 71 7424-1249,74856218905@exemplo.com.br,2025-07-08
a055f3ed-ebd6-48c3-8fcd-c40c48610863,Bárbara Ribeiro,1937-09-22,523.881.471-07,97694146,da Mota das Pedras,CE,Brasil,M,51 0976 0239,52388147107@exemplo.com.br,2024-01-25
f72983c0-7165-468b-97e5-e69888a007f3,Gael Henrique Costa,2005-04-29,642.446.722-23,08921-935,Casa Grande de Dias,RS,Brasil,M,61 7894-4153,64244672223@exemplo.com.br,2025-04-14
9101d3d4-693f-4c28-9af7-63e6c5ae462e,Maria Luísa Novais,2001-03-27,145.104.771-64,30558-004,Machado,RJ,Brasil,F,(021) 7530-7890,14510477164@exemplo.com.br,2025-03-13
463caa3a-8496-4ba2-b251-b86a94991eb2,Dr. Dom das Neves,1961-06-24,806.915.273-91,96498446,Rocha de Goiás,CE,Brasil,F,+55 (081) 4788-0905,80691527391@exemplo.com.br,2024-01-25
cd119b3e-ecf6-44bf-ac29-8e5d019e7bb8,Yago Borges,1974-05-20,291.614.995-32,01190020,da Conceição,GO,Brasil,F,84 2040-7354,29161499532@exemplo.com.br,2024-11-30
32b28f78-e4a4-4658-b97b-2f4502744455,Anna Liz Novaes,1996-08-13,775.927.470-07,69966-046,Marques das Flores,RR,Brasil,F,21 6845-9726,77592747007@exemplo.com.br,2024-06-26
801dee59-0c11-4efe-8845-6750a837d7d6,Srta. Evelyn Duarte,1953-07-25,407.398.678-83,20950311,Ribeiro,RJ,Brasil,M,21 9953 9543,40739867883@exemplo.com.br,2023-10-09
136a69d4-a98f-4047-847a-85f0a1adfe2a,Srta. Stephany Cirino,1980-09-04,279.867.191-36,20923-192,Moura,PA,Brasil,F,+55 (011) 8489-0245,27986719136@exemplo.com.br,2025-06-03
425d57cc-37f4-46e8-a00e-2321e4b56836,Bella Vasconcelos,1992-08-31,204.950.414-20,68460-979,Cavalcanti,SC,Brasil,F,+55 31 8362-5668,20495041420@exemplo.com.br,2025-08-12
6dee9c7e-9bdc-46a6-b06d-dd630ea4ded7,Olívia Pires,1953-11-25,988.954.610-60,08074092,Pereira dos Dourados,SE,Brasil,F,(051) 8765 3024,98895461060@exemplo.com.br,2024-05-08
31d64a4b-877f-48c6-92fd-0a101e2f134f,Srta. Julia Mendonça,1945-11-22,895.765.254-95,75452-123,Porto,PB,Brasil,F,(084) 6453 8877,89576525495@exemplo.com.br,2024-05-02
ab9f2afd-58b9-4d8e-8344-67dd5a41d78a,Josué da Rosa,1944-02-05,394.492.627-24,57484-369,Cavalcante da Praia,BA,Brasil,M,(051) 8811-1247,39449262724@exemplo.com.br,2025-07-06
bf2fa509-f99d-4fde-8ea5-aa4e89e146e8,Sr. Calebe da Conceição,1970-09-08,711.051.592-12,06740-833,da Paz da Prata,AL,Brasil,M,+55 11 8881-6158,71105159212@exemplo.com.br,2024-07-21
b191e8dd-afff-44e2-b7c2-44bc042229e2,Luiz Felipe Guerra,1999-05-26,572.789.387-27,58610-209,da Luz de Rocha,SE,Brasil,M,+55 (041) 9870-7334,57278938727@exemplo.com.br,2024-07-07
349bb7ec-6cfa-4415-a2c2-2f612f7412e1,Caio Cirino,1988-05-09,326.655.633-01,54182825,Souza,AP,Brasil,M,81 0607 8526,32665563301@exemplo.com.br,2025-03-20
c27ad2ed-ba9d-4993-a4b0-9e6f0fc37e3b,Ágatha Brito,1963-10-22,820.858.693-66,51865-492,Cirino da Praia,AL,Brasil,M,+55 84 2118-6687,82085869366@exemplo.com.br,2023-12-03
fc2f849c-a8c3-427f-8acf-f16ce8fc6390,Clarice Pereira,2003-03-13,915.424.006-30,33113-036,Leão da Praia,DF,Brasil,M,+55 21 4581-8049,91542400630@exemplo.com.br,2024-11-07
54a1a2b2-e2dc-4450-9fee-41678ae3df59,Lucas Pacheco,1962-01-02,188.038.475-17,35424617,Siqueira,RS,Brasil,F,0800-914-8517,18803847517@exemplo.com.br,2024-06-01
1cd8ff99-bff2-4ea6-adf3-144b9eb510d3,Henrique Azevedo,1994-04-15,352.340.061-48,03918510,Sousa,PI,Brasil,F,+55 (071) 2244-9486,35234006148@exemplo.com.br,2024-12-24
434b6bd3-e00e-476f-8ccd-8068a70a4337,Heitor Nogueira,1943-08-11,282.711.841-45,07106457,Silva de da Rocha,MG,Brasil,F,(071) 1441 6809,28271184145@exemplo.com.br,2024-08-16
6cd76d2a-2c43-494a-b9bd-3379f0ddc72e,Lucas Mendonça,2002-03-04,781.360.161-14,65644-547,Farias,GO,Brasil,M,+55 51 5179 7074,78136016114@exemplo.com.br,2024-06-16
ebcce33d-e1e9-463c-880a-c1c47ba2fab9,Pietro Moraes,1934-10-15,611.506.554-40,22037443,Moraes,RO,Brasil,M,0800-785-7861,61150655440@exemplo.com.br,2024-04-02
4d2aa8fe-b9d8-407e-9bdd-32d2cd8c91b4,Raquel da Cruz,1945-08-14,880.626.106-61,23258-178,Pinto das Pedras,SC,Brasil,M,0900-978-0808,88062610661@exemplo.com.br,2024-09-08
89ddc50e-ab33-434e-8062-ab6f976c29f6,Luiz Felipe Andrade,2006-10-25,637.489.449-55,33381-817,Gomes,PI,Brasil,F,31 7605-4035,63748944955@exemplo.com.br,2023-10-17
ad4e58ac-d5cb-4c0f-b9c9-20569aa8caa1,Henrique Abreu,1965-06-12,279.441.906-12,26625587,Aparecida da Praia,RS,Brasil,F,61 4362-4468,27944190612@exemplo.com.br,2024-10-20
13ab3435-7fe2-4f43-b74e-111a91feea03,Rael Almeida,1980-06-11,464.007.772-20,81137-274,Cavalcanti Paulista,SC,Brasil,F,+55 (051) 7762-5529,46400777220@exemplo.com.br,2024-06-01
